,Gender,Height,Weight,Weight_zscore,Height_zscore
0,Male,73.847017017515,241.893563180437,2.5057969742257327,1.9440614932020273
1,Male,68.7819040458903,162.3104725213,0.027100638475143088,0.6275366784981227
2,Male,74.1101053917849,212.7408555565,1.5978062318937798,2.0124434572622145
3,Male,71.7309784033377,220.042470303077,1.8252224526952645,1.3940604645887427
4,Male,69.8817958611153,206.349800623871,1.3987503230080716,0.9134207005022654
5,Male,67.2530156878065,152.212155757083,-0.28742171235843367,0.2301478199267016
6,Male,68.7850812516616,183.927888604031,0.7003970584667096,0.6283624982306265
7,Male,68.3485155115879,167.971110489509,0.2034069677920904,0.5148902749502386
8,Male,67.018949662883,175.92944039571,0.4512772504591031,0.1693093486394488
9,Male,63.4564939783664,156.399676387112,-0.15699712146148256,-0.7566445908330386
10,Male,71.1953822829745,186.604925560358,0.7837760984029373,1.2548482521331719
11,Male,71.6408051192206,213.741169489411,1.6289620271710274,1.3706226129892694
12,Male,64.7663291334055,167.127461073476,0.17713064830186495,-0.41619206895623984
13,Male,69.2830700967204,189.446181386738,0.872269902142508,0.7577998228546715
14,Male,69.2437322298112,186.434168021239,0.7784576810983255,0.7475751194307595
15,Male,67.6456197004212,172.186930058117,0.3347129579257445,0.3321935053546774
16,Male,72.4183166259878,196.028506330482,1.0772831101449387,1.5727135037771407
17,Male,63.974325721061,172.88347020878,0.35640740965979906,-0.6220496977046969
18,Male,69.6400598997523,185.98395757313,0.7644354185950496,0.8505886583496896
19,Male,67.9360048540095,182.426648013226,0.6536393927278109,0.40767045180429995
20,Male,67.9150501938206,174.115929081393,0.3947935952955588,0.4022239138342861
21,Male,69.4394398680395,197.73142161472,1.1303221394182985,0.7984434739172349
22,Male,66.1491319608781,149.173566007975,-0.38206168191204815,-0.05677378028055065
23,Male,75.2059736142212,228.761780615196,2.0967942444153227,2.2972816665114872
24,Male,67.8931963386043,162.006651848287,0.0176378344713612,0.3965436569771551
25,Male,68.1440327982008,192.343976579187,0.9625246819680807,0.4617411018004515
26,Male,69.0896314289256,184.435174408406,0.716196991016052,0.7075212194549483
27,Male,72.8008435165003,206.828189420354,1.413650228843412,1.6721399423329
28,Male,67.4212422817167,175.213922399227,0.4289917144066976,0.2738732978413356
29,Male,68.4964153568827,154.342638925955,-0.22106564626042757,0.5533324217517541
30,Male,68.6181105502058,187.506843155807,0.8118672396299553,0.5849634520441874
31,Male,74.0338076216678,212.910225325521,1.603081425686609,1.9926121310453173
32,Male,71.5282160355709,195.032243233835,1.0462534822849288,1.3413584438937374
33,Male,69.1801610995692,205.183621341371,1.3624284826470108,0.7310517030862043
34,Male,69.577202365402,204.164125484101,1.330675246817661,0.8342507199410366
35,Male,70.4009288884762,192.903515074649,0.9799520777493452,1.0483538237083547
36,Male,69.0761711675356,197.488242598925,1.122748081532507,0.7040226265841472
37,Male,67.1935232827228,183.810973232751,0.6967556102647803,0.2146845463496095
38,Male,65.8073156549306,163.851824878622,0.07510762599663065,-0.14561871846283667
39,Male,64.3041878915595,163.108017147583,0.05194097737618465,-0.5363118799450154
40,Male,67.9743362271967,172.135597406825,0.3331141502693943,0.4176335472506083
41,Male,72.1894259592134,194.045404898059,1.015517398192103,1.5132202122452902
42,Male,65.2703455240394,168.617746204292,0.2235470950920355,-0.2851880639114768
43,Male,66.0901773762725,161.193432596622,-0.007690706586404994,-0.07209726348983433
44,Male,67.5103215157138,164.660277264007,0.10028769815373664,0.297026783792978
45,Male,70.1047862551571,188.922303151274,0.8559531814438126,0.9713803923869789
46,Male,68.2518364408672,187.060552163801,0.797967052575122,0.4897614384604372
47,Male,72.1727091157973,209.070863390252,1.4835005915954542,1.5088751681556332
48,Male,69.1798576188774,192.014335412005,0.9522576724006062,0.7309728223457798
49,Male,72.870360147235,211.34249681964,1.5542529261800642,1.6902087139298143
50,Male,64.7825829779871,165.61162618225,0.12991842822640076,-0.4119673675831625
51,Male,70.1835498874837,201.071918099568,1.2343653014518627,0.9918526458263568
52,Male,68.4914502529394,173.423960346601,0.3732415249603013,0.5520418912965507
53,Male,67.3308308810162,181.407679285937,0.6219025748980836,0.2503735549488941
54,Male,66.9909440825232,169.737707400252,0.2584294261201053,0.16203013459221727
55,Male,66.4995499002499,163.309528309674,0.058217247560602405,0.03430689556712272
56,Male,68.3530566463988,189.710209942456,0.880493340163969,0.5160706072940479
57,Male,70.7744590703974,192.124847346168,0.9556996790379176,1.145441836610539
58,Male,71.2159236694709,198.1984641076,1.1448686530828633,1.2601873719519046
59,Male,70.0133653490674,209.526499837126,1.4976918523513143,0.947618258724007
60,Male,71.4031822207589,198.759792659859,1.1623518020044843,1.3088596386747282
61,Male,69.5520050948319,198.079523654438,1.1411641316451637,0.8277014421353515
62,Male,73.8185345577699,195.290612189727,1.0543006463110682,1.936658328603665
63,Male,66.99688275225,164.943302997003,0.10910282259147785,0.16357371439102253
64,Male,71.4184658930907,179.863902339297,0.5738200710752255,1.3128321727519237
65,Male,65.2793002090043,155.250420694049,-0.19279185940948282,-0.2828605610442757
66,Male,68.2741914742284,184.519391248574,0.7188200101951768,0.4955719616054172
67,Male,72.7653699463424,220.678041465283,1.845017963246825,1.662919647417341
68,Male,68.0993798003468,183.31265530722,0.6812349914270062,0.450134888858106
69,Male,68.8967060721692,196.451312291183,1.090451832003352,0.6573760359263093
70,Male,69.2895099633052,184.595608300273,0.7211938678225107,0.7594736738052396
71,Male,70.5232245234565,207.532838518544,1.4355972419991896,1.0801409208735138
72,Male,69.6637252265179,177.200928752348,0.49087904908799707,0.8567397531247758
73,Male,67.5952688079157,163.108002209381,0.05194051211068305,0.31910629490205333
74,Male,72.5081203801037,216.218230112735,1.7061126007364984,1.5960553070912007
75,Male,71.2529856038086,204.655493822323,1.3459794136873717,1.2698205146892634
76,Male,71.8091868893668,200.920571219495,1.2296514488739203,1.4143884243311102
77,Male,72.2451654792519,220.901769881142,1.8519862124062878,1.527708035459001
78,Male,66.5126276609347,196.449860340782,1.0904066095307285,0.03770606880545785
79,Male,66.0290340048182,168.640810039015,0.22426544169233478,-0.08798965645820536
80,Male,67.577153942735,181.432713008126,0.6226822756479053,0.314397876815622
81,Male,68.2465686016242,198.658673326418,1.1592023374737936,0.48839222100721963
82,Male,73.8261270026308,237.916735863185,2.381934640939313,1.9386317578479184
83,Male,69.8024643604904,173.041255909233,0.36132180585008783,0.8928008466617965
84,Male,65.9595777848988,160.683916639879,-0.023560099500467894,-0.10604272606823899
85,Male,71.0790175757451,188.602919070666,0.8460056392744476,1.2246027224714453
86,Male,66.5961965372077,208.345694035109,1.4609144541571597,0.05942730186909907
87,Male,68.9515350928246,193.435118452271,0.9965094058610181,0.6716272020233212
88,Male,68.2444617923064,174.10969379062,0.39459939081991774,0.48784461885850494
89,Male,72.3168251228452,197.368589249335,1.1190213562101727,1.5463338192336054
90,Male,71.8154204495308,201.620666747742,1.2514566364604869,1.4160086520902615
91,Male,65.2370495188386,181.011973240364,0.6095779074709641,-0.29384236586346224
92,Male,70.6405300907292,182.12248597866,0.6441659566711192,1.1106309989986385
93,Male,64.731925597255,177.549263423371,0.5017282868535633,-0.42513424049504683
94,Male,67.1035511824075,164.974580682475,0.11007699793108919,0.1912989864697638
95,Male,65.1174848880457,165.717112190107,0.1332038972749451,-0.3249196200691632
96,Male,71.7012340230177,193.094163543063,0.9858900182862146,1.3863293014323352
97,Male,66.8328782059274,180.683886970857,0.5993593267737125,0.12094563162810179
98,Male,66.4712752615182,172.773722928412,0.352989218942981,0.026957747833279876
99,Male,69.4115262206039,177.470616229738,0.49927873998298306,0.7911881550874811
100,Male,70.0521774745245,200.818737313254,1.2264797282462823,0.9577063113621068
101,Male,66.7436046519631,167.739775344302,0.1962017993071054,0.09774163800560318
102,Male,66.2743291154144,154.395624779233,-0.21941534794606124,-0.024232519779405173
103,Male,68.328447992915,177.984728603887,0.5152912929940898,0.5096743229171025
104,Male,70.0758881952341,183.93885695678,0.7007386789735656,0.9638692049369546
105,Male,68.7329881487344,179.2047820686,0.5532910995780872,0.6148224522212344
106,Male,67.556051261876,158.567987385418,-0.08946286912528333,0.30891286529400497
107,Male,66.2536325347937,166.503531642942,0.15769773132889153,-0.029611977674880705
108,Male,69.1822026805756,171.983677611956,0.3283824536771793,0.7315823510838313
109,Male,67.6091049416397,174.36418237859,0.40252569683878425,0.3227025845582271
110,Male,69.2927380218867,187.745351863374,0.8192958360138666,0.7603127112067091
111,Male,68.1906840077038,201.48796238061,1.2473234239171713,0.4738666901714737
112,Male,71.6070857988906,204.927012136803,1.3544361278664345,1.361858282914482
113,Male,69.1968575103315,178.685546470181,0.5371189785341222,0.7353914363178596
114,Male,67.2619609790619,164.014427741951,0.08017205762623927,0.23247288117972073
115,Male,73.6851933999998,223.270004412371,1.9257472866010281,1.9020002777350853
116,Male,69.5372150072948,202.958306269835,1.2931187804474318,0.8238572006814474
117,Male,68.3115598414683,189.391785609949,0.8705756903257708,0.5052847524221059
118,Male,67.7389634664393,178.170555578466,0.5210790631995152,0.3564554290174257
119,Male,71.7057626011001,223.299335239803,1.9266608250660224,1.3875063700296604
120,Male,63.6322646037867,167.028706658323,0.17405484155759784,-0.7109582672785174
121,Male,68.7211984556865,180.46868201187,0.5926565493512925,0.6117580736886612
122,Male,66.9493416501869,164.439145622362,0.09340032816943146,0.15121682503138098
123,Male,62.7069897353164,149.969618421042,-0.3572678195099729,-0.9514558300352095
124,Male,72.2584089235993,192.910266551722,0.9801623593725289,1.5311502732162217
125,Male,70.9086530626676,201.883998700574,1.259658378076258,1.1803215563320186
126,Male,67.609843601682,179.868025984495,0.5739485062007977,0.32289457717137676
127,Male,70.8015589556942,196.467724673936,1.0909630123640779,1.1524856422805694
128,Male,69.3047690450735,187.551649491386,0.8132627785427854,0.7634398163000058
129,Male,66.2428983411553,171.69315968571,0.31933397725723,-0.03240201066525169
130,Male,67.4921929772739,191.699604784328,0.9424550667577459,0.29231481175126034
131,Male,65.8062482913584,165.850647784905,0.1373629992497068,-0.14589614773973336
132,Male,71.4437056615428,185.662741323862,0.7544308116685065,1.3193924966125594
133,Male,68.4644058223141,178.281800729884,0.524543906634295,0.5450124994118679
134,Male,63.98792460498,150.979051250134,-0.32582800693253217,-0.6185150740483362
135,Male,71.0018976858456,209.929323430504,1.5102382030470485,1.2045577107750234
136,Male,68.1397241925525,174.157804341493,0.396097842880175,0.46062120846647747
137,Male,68.395400248121,179.878977102334,0.5742895899088453,0.5270765616969455
138,Male,68.0962197450165,167.747141247633,0.19643121786128412,0.44931352687043047
139,Male,68.1405903559209,183.044660372103,0.6728880164833035,0.4608463417605371
140,Male,68.8600903087433,169.556820782151,0.25279552834408586,0.6478588619897008
141,Male,66.1488525422307,173.431672660432,0.37348173282198077,-0.05684640681130074
142,Male,66.2060320529589,180.889554609418,0.6057650546470761,-0.04198430103241174
